"Date","BTCENEMAX","BTCENEMIN","BTCENEGUE","BTCEMI_MAX","BTCEMI_MIN","BTCEMI_GUE","BTCOAL_MAX","BTCOAL_MIN","BTCOAL_GUE","BTCOIL_MAX","BTCOIL_MIN","BTCOIL_GUE","BTCGAS_MAX","BTCGAS_MIN","BTCGAS_GUE"
"8/24/2015","3.23E+9","1.81E+9","2.47E+9","1.79E+9","1.01E+9","1.37E+9","3.29E+9","1.85E+9","2.52E+9","2.76E+9","1.55E+9","2.11E+9","1.66E+9","9.33E+8","1.27E+9"
"8/25/2015","3.23E+9","1.81E+9","2.46E+9","1.79E+9","1.00E+9","1.37E+9","3.29E+9","1.85E+9","2.51E+9","2.75E+9","1.55E+9","2.11E+9","1.66E+9","9.31E+8","1.27E+9"
"8/26/2015","3.26E+9","1.83E+9","2.49E+9","1.80E+9","1.01E+9","1.38E+9","3.32E+9","1.86E+9","2.53E+9","2.78E+9","1.56E+9","2.12E+9","1.67E+9","9.40E+8","1.28E+9"
"8/27/2015","3.23E+9","1.81E+9","2.47E+9","1.79E+9","1.00E+9","1.37E+9","3.29E+9","1.85E+9","2.51E+9","2.76E+9","1.55E+9","2.11E+9","1.66E+9","9.32E+8","1.27E+9"
"8/28/2015","3.21E+9","1.80E+9","2.45E+9","1.78E+9","9.99E+8","1.36E+9","3.27E+9","1.84E+9","2.50E+9","2.74E+9","1.54E+9","2.10E+9","1.65E+9","9.27E+8","1.26E+9"
"8/29/2015","3.22E+9","1.81E+9","2.46E+9","1.78E+9","1.00E+9","1.36E+9","3.28E+9","1.84E+9","2.51E+9","2.75E+9","1.54E+9","2.10E+9","1.65E+9","9.29E+8","1.26E+9"
"8/30/2015","3.27E+9","1.83E+9","2.50E+9","1.81E+9","1.02E+9","1.38E+9","3.33E+9","1.87E+9","2.54E+9","2.79E+9","1.57E+9","2.13E+9","1.68E+9","9.43E+8","1.28E+9"
"8/31/2015","3.27E+9","1.84E+9","2.50E+9","1.81E+9","1.02E+9","1.39E+9","3.34E+9","1.87E+9","2.55E+9","2.80E+9","1.57E+9","2.14E+9","1.68E+9","9.45E+8","1.29E+9"
"1/9/2015","3.33E+9","1.87E+9","2.55E+9","1.85E+9","1.04E+9","1.41E+9","3.40E+9","1.91E+9","2.60E+9","2.85E+9","1.60E+9","2.17E+9","1.71E+9","9.62E+8","1.31E+9"
"2/9/2015","3.33E+9","1.87E+9","2.54E+9","1.84E+9","1.04E+9","1.41E+9","3.39E+9","1.91E+9","2.59E+9","2.84E+9","1.60E+9","2.17E+9","1.71E+9","9.61E+8","1.31E+9"
"3/9/2015","3.36E+9","1.89E+9","2.57E+9","1.86E+9","1.04E+9","1.42E+9","3.42E+9","1.92E+9","2.61E+9","2.87E+9","1.61E+9","2.19E+9","1.73E+9","9.69E+8","1.32E+9"
"4/9/2015","3.38E+9","1.90E+9","2.58E+9","1.87E+9","1.05E+9","1.43E+9","3.44E+9","1.93E+9","2.63E+9","2.88E+9","1.62E+9","2.20E+9","1.74E+9","9.75E+8","1.33E+9"
"5/9/2015","3.36E+9","1.89E+9","2.57E+9","1.86E+9","1.04E+9","1.42E+9","3.42E+9","1.92E+9","2.62E+9","2.87E+9","1.61E+9","2.19E+9","1.73E+9","9.69E+8","1.32E+9"
"6/9/2015","3.36E+9","1.89E+9","2.57E+9","1.86E+9","1.05E+9","1.42E+9","3.43E+9","1.92E+9","2.62E+9","2.87E+9","1.61E+9","2.19E+9","1.73E+9","9.71E+8","1.32E+9"
"7/9/2015","3.37E+9","1.89E+9","2.58E+9","1.87E+9","1.05E+9","1.43E+9","3.43E+9","1.93E+9","2.62E+9","2.88E+9","1.62E+9","2.20E+9","1.73E+9","9.73E+8","1.32E+9"
"8/9/2015","3.34E+9","1.87E+9","2.55E+9","1.85E+9","1.04E+9","1.41E+9","3.40E+9","1.91E+9","2.60E+9","2.85E+9","1.60E+9","2.18E+9","1.71E+9","9.63E+8","1.31E+9"
"9/9/2015","3.32E+9","1.87E+9","2.54E+9","1.84E+9","1.03E+9","1.41E+9","3.39E+9","1.90E+9","2.59E+9","2.84E+9","1.59E+9","2.17E+9","1.71E+9","9.60E+8","1.31E+9"
"10/9/2015","3.43E+9","1.93E+9","2.62E+9","1.90E+9","1.07E+9","1.45E+9","3.49E+9","1.96E+9","2.67E+9","2.93E+9","1.64E+9","2.24E+9","1.76E+9","9.90E+8","1.35E+9"
"11/9/2015","3.44E+9","1.93E+9","2.63E+9","1.91E+9","1.07E+9","1.46E+9","3.51E+9","1.97E+9","2.68E+9","2.94E+9","1.65E+9","2.25E+9","1.77E+9","9.94E+8","1.35E+9"
"12/9/2015","3.40E+9","1.91E+9","2.60E+9","1.89E+9","1.06E+9","1.44E+9","3.47E+9","1.95E+9","2.65E+9","2.91E+9","1.63E+9","2.22E+9","1.75E+9","9.83E+8","1.34E+9"
"9/13/2015","3.43E+9","1.92E+9","2.62E+9","1.90E+9","1.07E+9","1.45E+9","3.49E+9","1.96E+9","2.67E+9","2.93E+9","1.64E+9","2.24E+9","1.76E+9","9.89E+8","1.35E+9"
"9/14/2015","3.43E+9","1.92E+9","2.62E+9","1.90E+9","1.07E+9","1.45E+9","3.49E+9","1.96E+9","2.67E+9","2.93E+9","1.64E+9","2.24E+9","1.76E+9","9.89E+8","1.35E+9"
"9/15/2015","3.51E+9","1.97E+9","2.68E+9","1.94E+9","1.09E+9","1.48E+9","3.57E+9","2.01E+9","2.73E+9","2.99E+9","1.68E+9","2.29E+9","1.80E+9","1.01E+9","1.38E+9"
"9/16/2015","3.48E+9","1.96E+9","2.66E+9","1.93E+9","1.08E+9","1.47E+9","3.55E+9","1.99E+9","2.71E+9","2.97E+9","1.67E+9","2.27E+9","1.79E+9","1.01E+9","1.37E+9"
"9/17/2015","3.40E+9","1.91E+9","2.60E+9","1.88E+9","1.06E+9","1.44E+9","3.46E+9","1.94E+9","2.65E+9","2.90E+9","1.63E+9","2.22E+9","1.75E+9","9.81E+8","1.33E+9"
"9/18/2015","3.38E+9","1.90E+9","2.58E+9","1.87E+9","1.05E+9","1.43E+9","3.45E+9","1.94E+9","2.63E+9","2.89E+9","1.62E+9","2.21E+9","1.74E+9","9.76E+8","1.33E+9"
"9/19/2015","3.37E+9","1.89E+9","2.57E+9","1.87E+9","1.05E+9","1.43E+9","3.43E+9","1.93E+9","2.62E+9","2.88E+9","1.61E+9","2.20E+9","1.73E+9","9.72E+8","1.32E+9"
"9/20/2015","3.31E+9","1.86E+9","2.53E+9","1.83E+9","1.03E+9","1.40E+9","3.37E+9","1.89E+9","2.58E+9","2.83E+9","1.59E+9","2.16E+9","1.70E+9","9.55E+8","1.30E+9"
"9/21/2015","3.26E+9","1.83E+9","2.49E+9","1.81E+9","1.01E+9","1.38E+9","3.32E+9","1.87E+9","2.54E+9","2.79E+9","1.56E+9","2.13E+9","1.68E+9","9.42E+8","1.28E+9"
"9/22/2015","3.27E+9","1.84E+9","2.50E+9","1.81E+9","1.02E+9","1.39E+9","3.34E+9","1.87E+9","2.55E+9","2.80E+9","1.57E+9","2.14E+9","1.68E+9","9.45E+8","1.29E+9"
"9/23/2015","3.35E+9","1.88E+9","2.56E+9","1.85E+9","1.04E+9","1.42E+9","3.41E+9","1.92E+9","2.61E+9","2.86E+9","1.61E+9","2.18E+9","1.72E+9","9.66E+8","1.31E+9"
"9/24/2015","3.35E+9","1.88E+9","2.56E+9","1.86E+9","1.04E+9","1.42E+9","3.41E+9","1.92E+9","2.61E+9","2.86E+9","1.61E+9","2.19E+9","1.72E+9","9.67E+8","1.32E+9"
"9/25/2015","3.41E+9","1.91E+9","2.60E+9","1.89E+9","1.06E+9","1.44E+9","3.47E+9","1.95E+9","2.65E+9","2.91E+9","1.63E+9","2.22E+9","1.75E+9","9.83E+8","1.34E+9"
"9/26/2015","3.48E+9","1.96E+9","2.66E+9","1.93E+9","1.08E+9","1.47E+9","3.55E+9","1.99E+9","2.71E+9","2.97E+9","1.67E+9","2.27E+9","1.79E+9","1.00E+9","1.37E+9"
"9/27/2015","3.55E+9","2.00E+9","2.72E+9","1.97E+9","1.11E+9","1.50E+9","3.62E+9","2.03E+9","2.77E+9","3.03E+9","1.70E+9","2.32E+9","1.83E+9","1.03E+9","1.40E+9"
"9/28/2015","3.59E+9","2.02E+9","2.74E+9","1.99E+9","1.12E+9","1.52E+9","3.66E+9","2.05E+9","2.80E+9","3.07E+9","1.72E+9","2.34E+9","1.85E+9","1.04E+9","1.41E+9"
"9/29/2015","3.65E+9","2.05E+9","2.79E+9","2.02E+9","1.13E+9","1.54E+9","3.72E+9","2.09E+9","2.84E+9","3.12E+9","1.75E+9","2.38E+9","1.88E+9","1.05E+9","1.43E+9"
"9/30/2015","3.61E+9","2.03E+9","2.76E+9","2.00E+9","1.12E+9","1.53E+9","3.68E+9","2.07E+9","2.81E+9","3.09E+9","1.73E+9","2.36E+9","1.86E+9","1.04E+9","1.42E+9"
"1/10/2015","3.65E+9","2.05E+9","2.79E+9","2.02E+9","1.14E+9","1.55E+9","3.72E+9","2.09E+9","2.84E+9","3.12E+9","1.75E+9","2.38E+9","1.88E+9","1.05E+9","1.43E+9"
"2/10/2015","3.57E+9","2.01E+9","2.73E+9","1.98E+9","1.11E+9","1.51E+9","3.64E+9","2.05E+9","2.78E+9","3.05E+9","1.71E+9","2.33E+9","1.84E+9","1.03E+9","1.40E+9"
"3/10/2015","3.58E+9","2.01E+9","2.74E+9","1.98E+9","1.11E+9","1.52E+9","3.65E+9","2.05E+9","2.79E+9","3.06E+9","1.72E+9","2.34E+9","1.84E+9","1.03E+9","1.41E+9"
"4/10/2015","3.61E+9","2.03E+9","2.76E+9","2.00E+9","1.12E+9","1.53E+9","3.68E+9","2.06E+9","2.81E+9","3.08E+9","1.73E+9","2.35E+9","1.85E+9","1.04E+9","1.42E+9"
"5/10/2015","3.65E+9","2.05E+9","2.79E+9","2.02E+9","1.14E+9","1.55E+9","3.72E+9","2.09E+9","2.84E+9","3.12E+9","1.75E+9","2.38E+9","1.88E+9","1.05E+9","1.43E+9"
"6/10/2015","3.56E+9","2.00E+9","2.72E+9","1.97E+9","1.11E+9","1.51E+9","3.62E+9","2.04E+9","2.77E+9","3.04E+9","1.71E+9","2.32E+9","1.83E+9","1.03E+9","1.40E+9"
"7/10/2015","3.52E+9","1.97E+9","2.69E+9","1.95E+9","1.09E+9","1.49E+9","3.58E+9","2.01E+9","2.74E+9","3.00E+9","1.69E+9","2.30E+9","1.81E+9","1.02E+9","1.38E+9"
"8/10/2015","3.49E+9","1.96E+9","2.67E+9","1.93E+9","1.09E+9","1.48E+9","3.56E+9","2.00E+9","2.72E+9","2.98E+9","1.67E+9","2.28E+9","1.80E+9","1.01E+9","1.37E+9"
